iperm,date_announce
76185,16 Jul 1999
76185,18 Aug 1999
76185,25 Aug 1999
76185,25 Aug 1999
76185,5 Nov 1999
76185,14 Apr 2003
76185,3 Dec 2003
76186,20 Aug 1990
76186,2 Nov 1990
76188,28 Feb 1986
76190,11 Oct 1994
76191,28 Jan 1998
76191,1 Jun 1998
76194,6 May 2003
76195,8 Dec 1994
76195,13 Nov 1995
76195,8 Nov 1996
76195,16 Jan 1998
76195,23 Apr 1998
76195,8 Oct 1999
76195,17 Sep 2001
76195,31 Oct 2002
76195,23 Oct 2003
76195,28 Oct 2004
76197,26 Apr 1996
76197,7 Apr 1998
76197,4 May 1998
76197,19 Aug 1999
76197,23 Jul 2001
76197,4 Sep 2002
76198,16 Nov 1990
76198,25 Jun 1993
76198,18 Nov 1994
76199,17 Jul 1997
76199,10 Feb 1998
76199,21 Sep 1998
76200,23 Jan 1992
76200,9 Apr 1992
76200,24 Dec 1992
76201,15 Jan 1992
76201,18 Jun 1992
76201,29 Mar 1995
76201,16 Sep 1996
76201,4 Dec 1997
76201,23 Apr 1998
76201,17 Sep 1998
76201,15 Dec 1998
76201,18 Jun 1999
76201,8 Jun 2000
76201,10 Jul 2000
76201,3 Oct 2000
76201,2 Nov 2000
76201,16 Nov 2000
76201,8 Mar 2004
76201,7 Jun 2004
76201,21 Apr 2005
76201,13 Jan 2006
76202,14 Oct 1993
76202,18 Nov 1994
76202,19 May 1995
76202,6 May 1996
76202,16 Sep 1996
76202,18 Jun 1997
76202,21 Jul 1999
76202,30 Jul 1999
76202,16 May 2001
76202,12 Aug 2004
76202,23 Dec 2004
76205,21 Sep 1993
76205,18 Jun 1996
76205,16 Apr 1997
76206,9 Mar 1993
76206,15 Apr 1993
76207,2 Apr 1998
76207,17 Mar 1999
76207,14 May 1999
76207,15 May 2001
76207,9 Aug 2002
76207,24 Jun 2004
76207,30 Oct 2006
76208,6 Oct 1992
76208,6 Dec 1994
76208,21 Feb 1997
76208,19 Apr 2000
76209,6 Dec 2000
76209,10 Jan 2001
76210,26 Jul 1990
76210,8 Jan 1991
76210,24 Jan 1992
76210,2 Aug 1993
76210,12 Jan 1994
76210,12 Jun 1996
76210,14 Oct 1998
76212,14 Dec 1990
76214,1 Jun 1990
76214,23 Aug 1990
76214,25 Jul 1991
76214,7 Apr 1993
76214,30 Apr 1993
76214,21 Jan 1994
76214,10 Jun 1994
76214,17 Jun 1994
76214,23 Aug 1996
76214,10 Jan 1997
76214,4 Dec 1997
76214,4 Feb 2000
76214,12 Dec 2000
76214,19 Dec 2000
76214,1 May 2003
76214,11 Feb 2004
76214,15 Sep 2004
76215,21 Jul 2005
76215,16 Sep 2005
76216,13 Jun 1990
76217,3 Apr 1995
76217,11 Dec 1996
76217,29 Jul 1997
76217,9 Jun 1998
76217,14 Sep 1998
76217,21 Sep 1998
76217,4 Jan 2001
76217,2 Oct 2002
76217,25 Jan 2006
76218,29 Jun 1984
76218,10 Nov 1988
76218,11 Nov 1988
76218,7 May 1990
76218,14 Sep 1990
76218,4 Feb 1998
76218,2 Jul 2001
76218,30 Sep 2005
76219,15 Jun 1990
76223,5 Apr 1990
76223,25 Jul 1990
76223,28 Sep 1990
76223,3 Nov 1993
76223,11 Oct 1995
76223,13 Oct 1998
76223,6 Apr 1999
76223,3 May 2000
76223,28 Oct 2002
76224,28 Mar 1996
76224,22 Jan 1998
76224,2 Jul 1999
76227,4 Apr 1991
76227,13 Nov 1991
76227,15 Nov 1991
76228,28 Apr 1989
76228,9 Dec 1992
76228,26 Sep 1996
76228,2 Mar 1998
76228,29 Sep 1998
76228,23 Mar 1999
76228,23 Sep 1999
76228,9 Jun 2000
76230,24 Apr 1991
76230,8 Feb 1996
76230,13 Mar 1996
76230,12 Aug 1998
76230,11 May 2000
76230,21 Sep 2000
76230,28 Jun 2002
76230,17 Feb 2004
76230,21 Dec 2004
76230,21 Mar 2005
76230,20 Oct 2005
76231,3 Dec 1990
76231,3 May 1991
76231,11 Mar 1996
76231,15 Apr 1997
76231,3 Oct 1997
76231,14 Oct 1997
76231,14 May 1998
76235,19 Nov 1990
76235,2 May 1991
76235,5 Dec 1991
76235,3 May 1993
76235,22 Jun 1993
76236,24 Jul 1998
76236,30 Oct 2001
76236,10 Jan 2003
76238,28 Sep 1990
76238,28 Sep 1990
76238,15 May 1991
76238,11 Nov 1991
76238,24 Feb 1992
76238,20 May 1992
76238,25 Jan 1993
76238,27 Jan 1993
76238,11 Aug 1993
76238,15 Jul 1994
76238,11 Nov 1994
76238,20 Feb 1996
76238,10 Apr 1996
76238,6 Mar 1997
76238,5 Dec 1997
76238,28 Jun 1999
76238,18 Sep 2002
76240,13 Sep 1994
76240,19 Dec 1997
76240,29 May 1998
76240,1 Feb 2001
76240,4 Dec 2001
76240,20 Feb 2002
76241,8 Nov 1982
76241,11 Mar 1983
76245,26 Mar 1990
76247,10 Oct 1990
76247,29 Jan 1992
76247,9 Oct 1992
76247,20 Dec 1995
76247,16 Jan 1997
76247,7 Jul 1998
76247,4 Dec 1998
76248,21 Mar 1991
76248,9 Jul 1991
76248,16 Aug 1991
76248,6 Apr 1992
76248,20 May 1992
76248,1 Jul 1992
76248,13 Jul 1992
76248,3 Aug 1992
76248,12 Apr 1993
76248,12 Apr 1993
76248,4 Aug 1993
76248,30 Sep 1993
76248,5 May 1994
76248,28 Jun 1994
76248,29 Jul 1994
76248,29 Jul 1994
76248,11 Oct 1994
76248,30 Dec 1994
76248,30 Jan 1995
76248,18 Jan 1996
76248,14 May 1996
76248,11 Jul 1996
76248,1 Oct 1996
76250,26 Feb 1990
76251,1 Sep 1998
76251,1 Jan 1999
76251,18 May 1999
76251,24 Jan 2000
76251,24 Jan 2000
76251,31 May 2000
76253,4 Apr 1991
76255,24 Oct 1990
76256,31 Jul 1992
76257,22 Apr 1997
76258,10 Sep 1991
76258,1 Apr 1992
76258,7 Dec 1992
76259,10 Feb 1999
76259,16 Dec 1999
76259,25 Nov 2002
76259,5 May 2004
76261,29 Nov 1991
76261,8 Jul 1993
76261,8 Dec 1993
76261,27 Jun 1994
76261,8 Dec 1994
76261,20 Oct 1995
76261,2 Aug 1996
76261,3 Jan 1997
76261,28 Apr 1997
76261,23 Nov 1998
76261,2 Oct 2000
76261,21 May 2002
76261,11 Aug 2003
76262,20 Feb 1991
76262,28 Jan 1992
76262,22 May 1992
76262,13 Oct 1992
76263,3 Dec 1990
76263,7 Dec 1993
76263,19 Jul 1994
76263,22 Nov 1994
76263,15 Nov 1995
76263,17 Jan 1996
76264,15 May 1997
76264,4 May 1999
76264,6 Oct 1999
76264,15 Oct 2002
76265,3 Jun 1991
76265,6 Nov 1991
76265,1 Oct 1992
76265,9 Nov 1992
76265,5 Dec 1995
76265,3 Apr 1996
76265,18 Nov 1996
76265,14 Mar 1997
76265,8 Oct 1998
76265,26 Jun 2000
76265,28 Mar 2002
76265,2 Mar 2005
76266,10 Nov 1989
76266,2 May 1994
76266,29 Oct 1996
76266,6 Jun 1997
76266,15 Nov 1999
76266,14 Dec 1999
76266,17 Dec 1999
76266,21 Nov 2000
76266,18 Nov 2002
76266,3 Aug 2004
76266,24 Sep 2004
76267,10 Dec 1990
76267,9 Mar 1992
76267,12 May 1994
76267,27 Feb 1996
76267,30 Jun 1997
76267,31 Dec 1997
76267,11 Aug 1998
76267,19 Apr 1999
76268,24 Oct 1994
76268,25 Oct 1994
76268,14 Oct 1999
76268,1 Apr 2000
76269,31 Aug 1990
76269,2 Oct 1990
76269,5 Nov 1990
76270,10 Feb 1993
76270,5 May 1993
76270,18 Nov 1993
76270,2 Dec 1993
76270,5 May 1994
76270,30 Sep 1994
76270,31 Oct 1994
76270,1 Sep 1995
76270,28 Sep 1995
76270,1 Mar 1996
76270,1 Mar 1996
76270,7 Mar 1996
76270,18 Mar 1996
76270,2 Jul 1996
76270,12 Jul 1996
76270,25 Oct 1996
76271,22 Apr 1991
76271,5 Nov 1996
76272,8 Aug 1990
76272,4 Dec 1990
76272,19 Dec 1990
76272,19 Feb 1991
76272,13 May 1991
76272,23 Apr 1992
76272,26 May 1992
76272,2 Sep 1992
76272,23 Nov 1992
76272,4 Jun 1993
76272,26 Oct 1993
76272,26 Oct 1993
76272,30 Nov 1993
76272,5 Apr 1994
76272,27 Apr 1995
76272,29 Jan 1996
76272,3 Oct 1996
76272,14 Nov 1996
76272,14 Feb 1997
76272,21 Nov 1997
76272,27 Oct 1998
76272,30 Oct 1998
76272,9 Nov 1998
76272,10 Nov 2003
76272,15 Dec 2004
76272,9 Aug 2005
76273,11 Mar 1999
76273,19 Feb 2002
76276,12 Feb 1996
76276,29 Jan 1997
76276,19 May 1997
76276,27 Jan 1999
76276,3 Mar 2005
76277,27 Apr 1990
76278,29 Jul 1998
76279,27 Sep 1990
76279,25 Mar 1991
76279,27 Apr 1992
76279,10 Dec 1992
76279,11 Oct 1993
76279,28 Jan 1994
76279,23 Aug 1994
76279,10 Mar 1997
76279,7 Aug 1998
76279,3 Mar 1999
76279,10 Feb 2003
76280,11 Feb 1991
76282,8 Jul 1999
76282,19 Oct 1999
76282,8 Nov 2001
76282,4 Sep 2002
76282,17 Oct 2002
76282,17 Oct 2002
76282,14 May 2003
76282,16 Dec 2003
76282,15 Jan 2004
76282,1 Apr 2004
76282,24 Aug 2004
76282,14 Sep 2004
76283,25 Aug 1994
76285,30 Aug 1991
76290,9 Mar 1994
76290,23 Nov 1999
76290,22 Aug 2000
76291,2 Dec 1997
76291,28 May 1998
76295,27 Apr 1998
76298,17 Sep 1990
76298,6 Aug 1991
76298,17 Nov 1992
76298,7 Mar 1994
76298,16 Aug 1994
76298,17 Apr 1998
76298,13 Jul 1998
76298,2 Sep 1999
76302,16 Jul 1992
76302,5 Feb 1993
76302,21 May 1996
76302,30 Dec 1996
76302,4 Sep 1998
76302,3 Nov 1999
76302,1 May 2001
76303,24 Jun 1992
76303,1 Mar 1993
76303,7 Jul 1993
76303,6 Aug 1993
76303,19 Aug 1993
76303,23 Aug 1993
76306,23 Aug 1995
76306,20 Feb 1998
76306,30 Nov 1998
76306,17 Oct 2001
76308,8 Dec 1995
76308,2 Apr 1997
76308,19 Jul 1999
76308,16 Aug 1999
76308,9 Sep 1999
76310,23 Aug 1994
76310,31 Aug 2001
76312,13 Sep 1991
76314,6 Jul 2000
76314,1 Nov 2000
76316,9 Apr 2003
76317,15 Sep 1993
76317,22 Oct 1993
76317,22 Oct 1993
76317,25 Apr 1995
76317,12 Feb 1996
76317,13 Aug 1997
76317,10 Sep 1998
76317,15 Dec 1998
76317,17 Apr 2001
76317,8 Sep 2004
76318,24 Feb 1999
76319,22 Jun 1990
76321,20 May 1993
76322,16 Jul 1998
76322,3 Sep 2002
76322,7 Jul 2004
76323,25 Jan 1991
76323,29 Jul 1993
76323,4 Nov 1993
76323,4 Nov 1993
76323,10 Jan 1994
76323,16 Feb 1994
76323,15 Jun 1994
76323,10 Aug 1994
76328,3 Jun 1991
76328,3 Sep 1991
76330,4 Dec 1991
76330,30 Sep 1992
76330,15 Apr 1993
76330,16 Aug 1993
76330,12 Nov 1993
76330,5 Oct 1994
76330,27 Oct 1994
76330,17 Nov 1994
76330,27 Mar 1995
76330,5 Sep 1996
76331,16 Feb 1996
76331,30 Oct 1997
76331,2 Dec 1998
76331,26 Jul 2000
76331,21 Apr 2004
76332,15 Dec 1999
76335,5 Oct 1992
76335,7 Sep 1993
76335,17 Dec 1993
76335,7 Jul 1994
76335,30 Nov 1994
76335,27 Apr 2001
76335,28 Jun 2005
76336,31 Jul 1990
76336,31 Jan 1995
76336,29 Dec 1995
76336,6 May 1997
76336,18 Mar 1998
76336,16 Aug 1999
76336,15 Nov 1999
76336,10 Dec 2003
76336,6 Jan 2005
76337,19 May 1995
76339,18 Nov 1991
76339,21 Feb 1992
76340,18 Jun 1981
76340,1 Sep 1982
76340,2 Nov 1982
76340,7 Feb 1984
76340,20 Jun 1984
76340,14 Mar 1985
76340,19 Apr 1985
76340,24 Dec 1990
76340,3 Mar 1992
76340,4 May 1993
76340,2 Aug 1993
76340,2 Aug 1993
76340,2 Aug 1993
76340,30 Sep 1993
76341,17 Sep 1991
76344,12 Jun 1990
76344,16 Aug 1990
76344,15 Jun 1993
76345,30 Apr 1990
76345,4 Mar 1991
76345,4 Apr 1991
76345,10 Jan 1992
76345,10 Jul 1992
76345,19 Oct 1993
76345,25 Oct 1993
76345,16 Aug 1994
76349,25 Jul 1991
76351,31 Aug 1995
76351,8 Aug 2006
76351,8 Aug 2006
76354,12 Dec 1997
76354,19 Feb 1998
76354,3 Sep 1998
76354,8 Jun 1999
76354,18 Aug 1999
76354,23 Mar 2001
76355,1 Sep 2000
76355,17 Sep 2001
76355,22 Jan 2002
76355,3 Aug 2002
76355,7 Sep 2002
76355,25 Jun 2003
76355,6 Oct 2003
76355,30 Apr 2004
76355,12 May 2004
76355,5 Nov 2004
76355,5 Apr 2005
76355,14 Apr 2005
76355,14 Nov 2005
76359,21 Apr 2004
76360,15 Nov 1991
76360,17 Jan 2001
76361,7 Mar 1991
76361,27 Nov 1991
76362,2 Jan 1990
76362,12 Dec 1994
76362,24 Jul 1995
76362,9 Dec 1998
76363,24 Sep 1999
76366,3 Nov 1994
76366,3 Aug 1995
76366,28 Nov 1995
76366,4 May 1998
76366,11 Sep 2001
76368,28 May 1992
76368,19 Jul 1994
76368,12 Jan 1995
76368,25 Jan 1995
76368,30 Jun 1995
76368,26 Jul 1995
76368,2 Aug 1995
76368,16 Nov 1995
76368,28 Feb 1996
76368,9 Jul 1996
76368,17 Sep 1996
76368,10 Oct 1996
76369,21 Feb 1995
76371,23 Apr 1996
76371,10 Feb 1998
76371,10 Feb 1998
76371,18 Jan 2000
76371,25 Oct 2001
76371,29 Jul 2004
76372,21 Dec 2001
76372,3 Sep 2002
76372,23 Sep 2002
76372,2 Sep 2003
76374,1 Jul 2004
76374,13 Dec 2005
76377,10 Mar 1993
76377,10 Mar 1993
76377,14 Sep 1993
76380,19 Jun 1991
76383,9 Mar 2005
76385,7 May 1991
76385,18 Aug 1992
76385,15 Apr 1993
76385,23 Jul 1993
76385,19 Oct 1993
76385,23 Dec 1997
76385,13 May 1998
76385,10 Jul 2000
76386,23 Jul 1991
76386,22 May 1992
76386,21 Dec 1992
76386,19 Jan 1993
76386,30 Mar 1993
76386,13 Apr 1993
76386,27 Sep 1993
76387,29 Jun 1990
76387,18 May 1992
76387,8 Jun 1992
76387,1 Jul 1993
76387,26 Jul 1993
76387,24 Feb 1994
76387,25 Feb 1994
76391,11 Mar 1991
76391,20 Apr 1992
76391,2 Jun 1992
76391,24 Feb 1993
76391,7 Dec 1994
76391,22 Jan 1997
76391,1 Dec 1997
76391,19 Apr 1999
76391,10 May 1999
76391,1 Oct 2001
76391,10 Feb 2003
76391,21 Mar 2005
76392,29 Jun 1994
76392,14 Jan 1997
76392,21 Jul 1999
76392,16 Jun 2004
76392,26 Oct 2004
76395,3 Dec 1990
76396,17 Aug 1990
76396,4 Feb 1991
76400,13 Dec 2000
76400,18 Jan 2001
76400,21 Nov 2001
76400,3 Apr 2002
76402,10 Mar 1992
76402,10 Mar 1992
76402,21 Dec 1992
76402,22 Aug 1994
76402,22 Aug 1994
76402,21 Nov 1994
76402,25 Nov 1997
76403,4 Feb 2000
76405,18 Oct 1995
76405,11 May 1998
76405,20 Mar 2000
76407,3 Mar 1993
76407,16 Nov 1993
76407,12 Oct 1995
76407,9 Sep 1996
76407,21 Jul 1997
76407,15 Oct 1997
76408,10 Mar 2000
76409,17 Dec 1990
76409,14 Sep 1999
76410,1 Jul 1991
76410,12 Sep 1991
76410,17 Dec 1992
76410,2 May 1994
76410,21 Aug 1998
76410,5 Mar 1999
76410,13 Jul 1999
76410,7 Sep 1999
76413,31 Jan 1991
76413,16 Sep 1992
76413,2 Dec 1992
76413,13 Jul 1993
76413,25 Aug 1993
76413,26 Aug 1993
76415,17 Sep 2001
76416,11 Nov 1993
76416,15 Nov 1993
76417,15 May 1989
76417,3 Aug 1990
76417,21 Nov 1990
76417,24 Oct 1991
76417,18 Aug 1994
76417,22 Apr 1996
76418,24 Sep 1990
76420,10 Jun 1991
76420,31 Dec 1991
76420,31 Jan 1992
76420,12 Jul 1995
76420,2 Nov 1995
76420,25 Jan 1996
76420,1 Mar 1996
76420,26 Apr 1996
76420,15 May 1996
76420,11 Jul 1996
76420,3 Nov 1997
76420,1 Apr 1998
76422,2 Feb 1996
76423,30 Jun 1992
76424,8 Mar 1995
76425,2 Nov 1993
76427,15 Aug 1990
76427,24 Sep 1990
76427,13 May 1991
76427,26 Jul 1991
76427,12 Aug 1992
76427,12 Aug 1992
76429,31 Jan 1990
76432,13 Aug 1993
76433,21 Oct 2004
76433,7 Oct 2005
76435,11 Feb 1998
76436,23 Oct 1981
76436,3 May 1983
76436,15 Sep 1983
76437,23 Jan 1991
76437,15 Nov 1995
76437,20 Jun 2000
76438,10 Jun 1991
76438,10 Jun 1991
76438,7 Jul 1992
76440,7 Apr 1988
76441,26 Apr 1994
76441,23 Aug 1996
76443,29 Oct 1991
76443,19 Apr 1995
76443,18 Sep 1997
76443,2 Jun 1998
76443,4 Aug 1998
76443,12 Mar 1999
76443,15 Jun 1999
76443,9 Mar 2000
76443,7 Mar 2001
76443,7 Mar 2001
76443,28 Apr 2003
76443,20 Jun 2003
76443,15 Sep 2003
76445,4 Jul 1995
76447,24 Sep 1990
76448,8 Jun 1992
76448,19 Aug 1996
76448,13 Apr 1998
76448,21 Aug 1998
76448,13 Jul 1999
76448,29 Jan 2002
76448,9 Sep 2002
76448,13 Dec 2002
76448,26 Feb 2004
76452,3 May 1984
76455,1 May 1990
76455,22 Jan 1991
76460,26 Jan 1995
76460,31 Jul 1995
76461,15 Sep 1998
76463,30 Mar 1993
76471,26 Jan 1990
76471,22 Apr 1996
76471,15 Sep 1997
76472,10 Nov 1994
76472,1 Apr 1997
76474,8 Feb 1991
76474,6 Aug 1991
76474,29 Aug 1991
76474,12 Sep 1991
76474,13 Apr 1992
76474,12 Jan 1994
76474,16 Nov 1995
76474,30 Sep 1997
76475,31 Jan 1990
76475,4 Oct 1990
76475,22 Nov 1991
76475,22 Nov 1991
76477,29 Apr 1992
76477,21 Jun 1993
76477,25 Oct 1993
76477,12 Jul 1994
76477,12 Jul 1994
76477,13 Apr 1995
76477,15 Sep 1997
76477,7 May 1998
76477,5 Nov 1998
76477,27 Oct 1999
76477,31 Jan 2001
76477,27 Sep 2001
76477,25 Oct 2001
76477,18 Mar 2002
76477,28 Oct 2002
76477,9 Jan 2003
76477,21 Nov 2003
76477,28 Jan 2004
76477,11 Feb 2004
76477,12 Jul 2004
76477,2 Feb 2006
76477,7 Sep 2006
76478,8 Jun 2001
76478,11 Mar 2002
76478,3 Jan 2003
76478,1 Jul 2004
76478,30 Nov 2005
76479,30 Sep 1986
76479,28 Jan 1987
76479,28 Jan 1987
76479,28 Jan 1987
76479,6 May 1987
76479,31 Jul 1987
76479,27 Nov 1987
76479,28 Dec 1987
76480,12 Nov 1990
76481,27 Jun 1994
76481,19 Sep 1995
76481,31 Jan 1996
76481,2 Feb 1996
76481,7 Feb 1996
76481,16 Apr 1996
76481,11 Sep 1996
76481,15 Dec 1997
76481,15 Dec 1997
76481,15 Jul 1999
76481,10 Jan 2000
76489,18 Jan 1991
76489,19 Oct 1992
76489,6 Nov 1992
76489,22 Mar 1995
76489,16 May 1996
76489,19 Aug 1996
76489,24 Jul 1997
76489,2 Sep 1997
76489,4 May 1998
76489,6 Aug 1998
76489,7 Dec 1998
76489,26 Aug 1999
76489,12 Aug 2003
76492,6 Mar 1997
76492,6 Apr 1998
76492,18 Aug 1998
76492,18 Aug 1998
76492,1 Sep 1998
76493,18 Dec 1991
76493,18 Jul 1994
76493,23 Mar 2001
76497,20 Jun 1991
76497,6 Jul 1992
76497,5 Aug 1992
76497,6 Aug 1992
76497,3 Dec 1992
76497,10 Mar 1993
76497,2 Jul 1993
76497,23 Jul 1993
76497,15 Sep 1993
76497,30 Sep 1993
76497,28 Oct 1994
76497,17 Nov 1994
76497,12 Dec 1994
76497,12 Dec 1994
76497,29 Nov 1995
76497,20 Mar 1996
76497,17 Apr 1996
76497,18 Apr 1996
76497,11 Jun 1996
76497,21 Aug 1996
76497,21 May 1997
76497,15 Jul 1997
76497,30 Nov 1997
76497,18 Dec 1997
76497,2 Jan 1998
76497,26 Aug 1998
76497,28 Oct 1998
76497,9 Dec 1998
76497,7 Jan 1999
76497,20 Aug 1999
76497,4 May 2000
76497,26 Sep 2000
76498,1 Feb 1991
76499,7 Aug 1992
76501,8 May 1992
76501,5 Jun 1995
76501,18 Dec 1995
76504,31 May 1996
76504,9 Apr 2001
76504,7 May 2003
76504,18 Mar 2004
76504,6 Sep 2005
76504,6 Sep 2005
76505,18 Nov 1991
76505,14 Oct 1998
76506,12 Feb 1991
76506,20 Aug 1991
76506,18 Feb 1992
76506,30 Jul 1992
76506,1 Mar 1993
76506,30 Aug 1993
76506,10 Jun 1994
76506,8 Nov 1994
76506,1 Dec 1994
76506,9 Mar 1995
76507,25 Jul 2005
76526,16 Dec 1993
76529,13 Sep 2002
76529,11 Aug 2004
76529,2 Mar 2005
76529,2 Mar 2005
76531,7 Nov 1997
76532,5 Jul 2000
76532,26 Apr 2001
76532,4 Oct 2001
76538,3 Feb 1992
76538,22 Jun 1992
76538,7 Sep 1994
76538,16 Feb 1995
76539,8 Mar 1991
76539,17 Apr 1991
76539,22 Apr 1992
76541,24 Jul 1991
76543,24 Jul 1997
76543,16 Dec 1997
76544,27 May 1992
76544,1 Jul 1992
76544,9 Jul 1993
76544,1 Oct 1993
76544,16 Apr 1997
76544,6 May 1997
76544,2 Mar 2001
76544,3 Jun 2002
76544,26 Jun 2003
76545,10 Jan 1991
76545,30 May 1991
76545,25 Jun 1992
76545,15 Jun 1993
76545,26 Jul 1994
76546,8 Oct 1993
76547,5 Mar 1996
76553,13 Feb 1992
76553,7 Apr 1993
76553,8 Jul 1993
76553,5 Apr 1994
76553,1 May 1995
76553,1 Jun 1998
76553,8 Jul 1999
76553,20 Oct 1999
76553,18 Jan 2001
76553,18 Apr 2001
76553,12 Apr 2002
76553,3 Jun 2004
76554,30 Sep 1986
76556,5 Sep 1991
76556,6 Nov 1991
76556,7 Jan 1992
76556,13 Jan 1992
76556,19 Mar 1992
76556,26 May 1992
76556,18 Aug 1992
76556,5 Feb 1993
76556,5 May 1993
76556,20 Aug 1993
76556,23 Oct 1995
76557,31 Dec 1992
76557,9 Dec 1996
76557,24 Dec 1998
76557,25 Mar 1999
76557,26 Jan 2000
76557,16 Mar 2000
76557,30 Jun 2000
76557,15 Aug 2000
76557,4 Dec 2000
76557,24 Feb 2004
76557,29 Jun 2004
76557,1 Nov 2004
76561,10 Jun 1991
76561,6 Jun 1994
76563,12 Aug 1998
76564,6 Nov 1991
76564,14 Sep 1992
76565,14 May 1991
76565,2 Jan 1992
76565,23 Mar 1993
76565,10 May 1993
76565,8 Jul 1993
76565,4 Apr 1994
76565,2 Aug 1994
76565,14 Dec 1994
76565,26 Jan 1995
76565,22 May 1995
76565,24 May 1995
76565,29 Nov 1995
76565,23 May 1996
76565,19 Dec 1996
76565,27 Jan 1997
76565,20 Oct 1997
76565,29 Oct 1997
76565,11 Nov 1997
76565,27 Jan 1998
76565,27 Jan 1998
76565,17 Feb 1998
76565,13 Mar 1998
76565,17 Feb 1999
76565,5 Mar 1999
76565,5 Apr 1999
76565,21 Sep 1999
76565,1 Jun 2000
76565,30 Jun 2000
76565,2 Oct 2000
76565,23 Apr 2001
76565,24 Apr 2001
76565,8 Oct 2001
76565,7 Nov 2001
76565,7 Nov 2001
76565,7 Nov 2001
76565,7 Nov 2001
76565,25 Feb 2002
76565,7 Mar 2002
76565,20 Feb 2003
76565,19 Mar 2003
76565,25 Aug 2003
76565,19 Jul 2004
76565,9 Aug 2004
76565,7 Oct 2004
76565,3 Aug 2005
76565,3 Nov 2005
76565,7 Nov 2005
76565,15 Nov 2005
76565,27 Dec 2005
76568,12 Jan 1993
76568,14 Oct 1994
76568,14 Apr 1997
76568,24 Mar 1998
76568,21 Aug 1998
76568,4 Jan 1999
76568,18 Oct 1999
76568,13 Dec 1999
76568,2 Mar 2000
76568,9 May 2000
76568,24 Aug 2000
76568,21 Aug 2002
76568,21 Jun 2004
76568,12 Apr 2005
76573,26 Apr 1991
76573,10 Nov 1993
76573,6 Jun 1994
76573,7 Jan 1997
76573,28 Jul 1998
76573,10 Aug 1998
76573,9 Sep 1998
76573,19 Oct 1999
76574,19 Jan 1995
76576,27 Oct 1992
76576,24 May 1994
76576,29 Oct 1997
76576,20 May 1998
76576,16 Jun 1998
76577,12 May 2000
76577,26 Jun 2000
76577,20 Aug 2000
76577,5 Oct 2000
76577,6 Dec 2000
76579,5 Jun 1991
76579,1 Oct 1991
76579,12 Dec 1991
76579,20 Dec 1991
76579,30 Mar 1992
76579,16 Jun 1992
76579,18 Dec 1992
76581,15 Jun 1991
76581,27 Apr 1993
76581,21 Jun 1995
76584,4 Jan 1990
76584,17 Feb 1993
76584,7 Feb 1994
76584,7 Feb 1994
76584,1 May 1995
76584,11 Jan 1996
76584,18 Nov 1996
76584,8 Jan 1998
76584,28 Jan 1999
76584,1 Nov 1999
76585,9 Jan 1992
76585,12 Nov 1992
76585,15 Mar 1993
76586,19 Mar 2004
76588,4 Dec 1991
76589,3 Sep 1991
76589,3 Sep 1991
76589,23 Dec 1991
76592,17 Dec 1986
76592,16 Jan 1987
76592,4 Oct 1988
76592,11 Jan 1994
76593,20 Oct 1989
76593,16 May 1991
76593,16 May 1991
76593,10 Oct 1991
76593,2 Mar 1992
76593,12 Aug 1992
76593,31 Aug 1993
76593,30 Nov 1993
76593,21 Dec 1993
76593,22 Nov 1994
76593,23 Mar 1995
76593,2 May 1996
76593,3 May 1996
76596,31 Aug 1987
76598,4 Oct 1993
76598,22 Nov 1993
76598,27 Aug 1998
76598,9 Aug 2001
76598,17 Sep 2001
76598,12 Feb 2002
76598,15 Oct 2002
76598,19 Feb 2003
76598,20 Apr 2004
76598,23 May 2005
76599,1 Aug 1991
76599,24 Feb 1992
76600,1 Mar 1993
76601,1 Mar 1993
76602,4 May 1998
76602,4 May 1998
76602,4 May 1998
76602,4 May 1998
76602,4 May 1998
76602,2 Mar 2000
76602,30 Dec 2003
76605,22 Sep 1995
76605,6 Oct 1995
76605,7 Feb 1996
76605,14 Jan 1998
76605,19 Jan 1998
76605,2 Mar 1998
76605,8 May 1998
76605,5 Oct 1998
76605,20 Oct 1998
76605,16 Jul 2002
76605,11 Jun 2003
76605,17 Mar 2004
76605,14 Apr 2004
76607,8 Oct 1992
76608,30 Jul 1992
76609,8 Jul 1991
76609,31 Dec 1991
76609,17 Dec 1992
76609,13 Dec 1993
76609,24 Jan 1994
76609,27 Jan 1994
76609,11 Mar 1994
76609,20 May 1994
76609,21 Jun 1994
76609,24 Jun 1994
76609,28 Jun 1995
76609,6 Nov 1995
76609,29 May 1997
76609,2 Dec 1997
76609,29 Jan 1999
76609,12 Apr 1999
76609,4 Aug 1999
76609,1 Dec 2004
76610,5 Jun 1991
76611,15 Nov 1990
76611,20 Dec 1991
76611,21 Feb 1992
76611,13 Mar 1992
76611,12 May 1993
76611,27 Jul 1993
76611,17 Dec 1993
76611,23 Jun 1994
76613,2 Nov 1992
76613,7 Feb 1994
76613,26 May 1994
76613,10 Apr 1995
76613,15 Dec 1997
76613,15 Dec 1997
76613,1 Oct 1998
76613,21 Dec 2000
76613,23 Jul 2002
76613,23 Jul 2002
76613,10 May 2004
76614,23 Jun 1993
76615,2 Nov 1992
76615,2 Nov 1992
76615,2 Nov 1992
76615,2 Nov 1992
76615,2 Nov 1992
76615,31 Mar 1993
